V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,MOXI
109.0268919,-17.04451836,-11.07831591,10.62343692,9.28250549,5.856415611,-11.30785719,9.093889087,3.975952906,10.62505812,9.581325064,9.258514075,7.491653822,-2.621149329,2.326146997,11.78324552,-7.528363826,5.891124431,-3.819179742,3.181683592,-3.544134193,-2.77016575,0.325130027,-5.725781082,3.821597442,-4.672915722,4.204642801,2.81671545,-12.93477595,-3.882848509,2.42158415,2.535574591,-6.682622157,0.812217784,-1.326629376,-8.444924749,-14.85899396,2.753955109,16.20925546,1.204081517,2.794367394,7.834788204,2.885373588,-0.11452906,-5.200475444,-1.62166771,5.085504577,-1.013046536,7.893483586,6.048268249,-1.488021112,-2.498220277,1.014605618,-6.166977623,-0.780793048,-2.233882945,8.24582901,-0.585778051,7.141007693,-6.26523774,-3.894485993,3.786961586,-2.584120022,0.779140093,3.412103199,-1.865381112,-9.899262382,-3.238681261,2.87770334,-2.808707337,-3.632381048,-5.090309088,-1.057106471,3.295818713,-4.917505905,-1.995659281,3.871765785,-0.24348107,-2.390711314,0.12345896,2.741638905,2.147408204,2.612239822,0.112238784,-1.065755259,-1.889843403,0.894111683,-1.068617122,1.350631181,-1.577061018,1.484945862,0.145809865,1.279470654,1.164404772,-1.056412817,-0.500108404,2.260233396,-2.592982408,-0.046532022,-3.84948597,-2.533370269,-0.64509964,2.600472315,-3.12069746,-1.333762068,4.202182738,2.055920374,2.474505167,3.563929394,-2.029864106,5.394572128,1.420146939,-3.359029228,-1.656893603,-1.945034408,-3.422143432,-0.888522642,1.142422468,1.329554813,2.027791233,-1.655322266,0.594583171,1.541440141,-0.408789124,-1.792417619,0.244519242,0.170713924,-1.273941688,-0.445552123,0.816016351,-0.040806313,1.920744885,-0.948357724,2.199451545,-0.538152536,-0.831686509,0.553339072,0.312345444,-0.12664506,1.129958279,1.998160089,-0.008672643,-0.078175173,-2.33235883,-1.775125492,1.377561517,0.343111995,0.866723879,-1.053682047,0.470065946,1.383653294,-0.05112676,0.349042408,1.157823486,-0.246146486,0
103.8729379,-19.41798603,-9.850667096,22.80503551,17.84372841,-9.212045327,-7.762463729,0.307189902,2.045223751,-6.158432899,-4.134089134,6.475029643,-2.060772202,0.510277453,-2.84268806,-7.778321602,7.157161382,6.377514806,4.940777719,-1.310381088,7.388734849,5.591954219,-7.255731666,4.091725618,-16.41088567,4.598273406,14.61194883,-9.780269408,-17.18417844,-6.724130285,-3.541352967,-3.511963895,1.926642287,3.560202543,1.026783792,4.40875883,2.373293041,5.481738862,2.857609953,3.161536921,0.805430435,-1.38289214,-5.934988129,2.109588106,1.779754442,-0.329915573,7.65959276,-0.55327526,0.401019569,0.083888842,2.313808525,-0.408323964,-1.112337456,-4.29117114,-7.539556143,10.208723,-7.979615588,5.231902172,-3.445585133,0.247280354,6.762616389,-7.363876825,-2.205973831,-2.452487195,-0.325265212,7.825622417,-3.82779446,-1.371413116,-3.755774085,2.29750661,-2.21106419,-0.649326202,5.659113809,-7.643258129,0.493730249,3.293113224,-6.966425946,-3.223368963,2.910547814,0.674072761,-1.89290952,-1.935384795,-1.437790475,4.592565713,-2.580750304,1.35694265,0.377034694,-1.409364903,1.663640343,-1.550426084,2.740978111,2.749720157,-0.075841462,0.037682491,-1.661778043,-1.73630088,6.843153803,-3.472631089,2.855589513,-4.583913976,-2.619620699,-1.726210698,0.951770679,0.303669225,-10.41523256,2.672359288,-0.093058857,-3.236970048,2.08440947,2.572991957,-9.908995479,-2.037642104,-2.613669652,4.57265306,-3.782631359,-4.935229931,0.033836163,-6.587762192,-9.754938397,3.398642718,-5.778582091,-6.200093294,1.378362916,0.739584499,-1.733734315,1.877983859,4.813294939,-1.796907301,-3.490035108,5.722368043,2.0994136,-0.411437701,3.667826441,-2.188171644,3.206433583,-0.465445554,1.558112532,-2.75951411,0.457756104,2.435107307,-1.814709811,-1.553844973,-2.342470212,2.86900354,2.040403272,0.990436723,2.785429196,-1.607668604,0.266066743,-3.535528166,2.133576813,-0.030670008,0.898845291,-0.786475567,-2.240490837,1
112.63274,-15.75766619,-8.660262649,-0.479206657,16.93314803,-11.25837681,-14.38357393,-15.21209047,5.810062086,2.434151462,0.411351361,6.031010339,-1.700753116,2.258197686,6.95154591,-16.49988076,-4.349942977,-8.522586891,0.28952112,5.769719095,-0.134431742,-1.615724972,-2.586100831,-2.664549374,-6.30849671,3.582701097,-2.527253579,6.110567659,-3.373019138,-7.866184505,0.780468395,-4.661477665,-3.155583552,-5.713350741,0.133769613,5.061274767,-0.872315767,-2.997361537,-2.693014792,0.906495444,-2.476769528,5.75053152,7.747068463,-1.362801287,7.011679089,-4.10945192,10.22461666,-3.709227473,-1.479238881,0.094259984,-1.608377794,3.530510622,-1.363644639,-2.724571124,-0.605383639,-4.54264619,1.614007106,0.95311257,5.596825775,-3.398717895,-0.965124944,0.088722274,-2.968128928,-0.426157231,0.747192812,0.942510119,2.26634086,-4.112472821,2.027500733,-2.525390095,2.730181118,0.404782902,0.177013643,-0.63661008,2.469697656,-1.036847117,-1.190903983,2.477315882,-1.736175478,-3.137124979,-2.522574621,2.03113541,0.426411395,-0.39975544,1.039066429,-1.275576328,-0.090454127,-1.090236735,1.148918808,-0.784497123,-1.524000955,1.13482844,2.042231173,1.679856922,0.513445105,0.009469613,-1.179861294,-0.200484331,1.367178454,1.182151457,2.09083885,-1.113514681,1.663381075,1.708823705,-0.520300313,0.931769993,-0.146145412,0.216856281,-0.136232959,1.217696111,0.563405936,1.308102741,-1.013787147,-0.142043972,0.371270517,-1.26395448,-0.692114791,0.164658239,-0.861775598,-0.679882294,-0.858463245,-1.305233169,-1.103565119,-0.701016592,-0.107089355,0.474338068,-0.373872032,1.162705924,-0.328423328,0.250200606,-0.412000857,0.891589816,0.563053749,0.073081046,0.911228654,-0.190940062,0.094484578,0.231326423,0.166592425,0.65349179,0.547748523,1.326246642,-0.38154933,-0.395025434,0.476989475,-0.756338513,0.445627828,-1.088695938,0.060859262,0.368780758,0.713727549,0.339638832,-0.505549415,0.623184312,-0.517853015,1
109.2734131,-12.97831964,25.12221271,8.371784961,22.53015661,-6.644580937,-3.606939251,-4.606420001,-8.01068564,-15.21020067,-12.29499664,1.241837875,5.694049589,7.411306732,6.628387044,4.623550141,3.978081661,6.308828852,12.70920242,1.857962442,7.189585074,-4.769099983,-7.939906704,1.970969473,0.727005817,-6.693218944,9.411498974,5.660078228,5.59740728,4.865985652,6.38681926,-2.915036579,0.366379077,1.317031945,-5.023886472,-1.979043237,-3.706766554,0.364381995,-1.01403871,-3.547854644,-5.249631608,0.660883131,0.344029974,-2.039286436,0.291078105,-5.250506379,0.481929243,-0.694866432,-0.070659906,-2.629112522,1.399344985,-1.20781964,2.791322459,8.2599466,4.265745081,2.473507577,0.715844998,1.651831514,0.996379638,-0.755847671,-2.944607198,-0.813531104,0.994300502,-0.956995051,-3.103098889,-1.319037534,-0.259795297,0.1315225,-0.560993224,-1.961904448,-3.286219309,-2.352464027,-4.529432875,-1.933726438,-6.098208641,-2.84283471,-3.171928728,-2.334627984,2.930807184,-5.630826507,-2.411209644,-2.669037107,2.571837664,6.127435976,-5.535561712,0.484305617,4.407127107,1.732714343,5.324514007,-1.174704351,0.446114868,-0.668381588,1.516129397,-0.236844716,-0.560890111,-1.626032081,-2.90296868,-2.665705407,-2.525979047,2.493154145,1.37769185,1.183540571,0.179846589,2.614985221,-0.879937198,0.705660396,-4.481876533,-0.512379238,-0.941967392,0.714057462,1.212336827,1.661269203,0.495487234,-1.557294155,-1.451126362,0.22870168,-0.696431278,-0.348448597,0.865582308,-1.61273261,0.190248431,0.019098116,0.650683196,0.612623509,0.91389562,-1.100868412,-3.190555574,-0.342726911,-0.384271276,-1.44480486,-1.868198986,-0.54785299,0.195696001,0.548461633,-1.408035037,-1.155721755,0.049348338,0.072736278,-0.21613685,-0.521234692,0.202999359,-0.320994888,0.435196787,0.636373355,-0.204378696,1.468834687,-0.849914423,0.687568813,-0.107812501,-1.31718469,0.537005947,1.223329785,-1.874386628,0.791250748,-1.178338396,1
113.5694827,-12.87919493,-9.13458573,-10.07676242,12.3847375,1.897907629,-4.336964096,-4.609158255,-0.338252647,1.733675232,-1.380102164,16.51435788,6.598516916,1.80992609,-10.84013096,-4.27829505,-10.34703018,0.383055217,-2.74220691,-0.189196157,-0.464256834,-12.26955541,-1.010762604,3.304181834,-2.547411524,-4.636706151,2.48230684,4.940419202,15.91782013,0.384319843,7.809766326,-2.296921418,1.803372561,1.196549539,-1.980719659,1.532152483,1.425946709,4.064238683,-5.156412982,-1.91661035,-1.976271956,-0.445486557,-0.469327951,-3.761128464,-5.720897548,-2.396819401,-3.680657879,0.660986217,1.480269181,5.247767851,-2.965989465,1.364268211,1.319672787,3.144517476,0.456581671,-2.980539897,1.710832448,1.959550967,4.48428069,-3.999785041,0.261644766,-2.351671486,-0.990670401,1.391045244,1.589852048,1.001468757,2.53412145,-1.26567745,2.142497598,-0.458884474,-3.325316127,0.510300168,-1.161008046,-5.644109461,-1.318755751,-3.499069351,-0.201525109,2.030125009,-3.994046134,-6.409858442,-3.599954135,-2.752355558,-0.122335157,-1.672398963,-1.599899785,-1.08747683,1.837255487,2.967811397,0.438264879,0.09875137,0.872994452,0.36758683,-0.715665681,0.522856837,0.121554084,-3.073526464,-5.379005949,-1.908920976,0.119996016,1.893278788,-1.493698095,-0.472449886,0.557146486,0.751292474,0.614435333,0.914304394,-1.338703157,0.849872215,-0.978519213,-0.09592357,-0.186596274,0.545202048,0.844936165,-2.198162516,-0.743711859,-1.675952023,1.129167575,2.904188841,-1.136899399,1.051530379,0.089718711,-0.441051931,-1.485877807,1.224589719,0.233207965,-1.331528863,1.58207541,-1.124407785,0.712602674,-0.933581804,0.566070038,-0.63251062,-0.249535177,0.103189262,-0.940613833,-1.638280917,0.748998618,-0.589380085,0.759108124,-0.615425945,1.046878674,-1.657912487,-0.395598996,0.510933068,-0.735668161,2.308438548,-0.665470742,-0.403125873,-0.00075362,1.816016105,-2.67795313,0.368791026,-1.507392023,0.730776303,0.233009751,1
103.6980809,-11.13974994,-9.205471653,-1.500166119,26.66016814,-11.80160009,15.57983328,3.715105775,2.398172962,9.116696262,1.625252871,11.0346792,8.152862098,20.2987223,-7.670828193,1.439827445,3.024694801,0.081477131,2.169087223,-9.942541447,-2.747760306,3.819640956,-4.630191547,-5.032078778,-7.257536357,1.033454966,11.55585249,13.07446034,4.854947084,-1.864924044,-6.80519505,-5.666276656,-4.177067814,-2.311254722,-1.162747132,-11.64805102,2.569355591,-5.29909133,1.344495707,-0.267369774,13.877556,4.204872141,4.308691138,7.867387941,-5.424512423,-3.001639752,3.904229996,-4.580567681,-0.293673565,-0.485884488,-8.425279497,-7.668671163,5.992195127,-5.82942796,-2.27522956,7.007510577,1.686460012,-0.690671528,-1.117207196,2.495230247,2.669428491,-4.350629435,2.728688661,-1.019478455,-5.943044046,3.841950635,6.154477392,-4.183901566,-0.343827654,2.436781221,2.104078109,-2.92178184,-5.338357221,-6.929646439,1.075220676,-5.912027099,-4.866132193,0.281236182,5.357527888,-4.471640468,-1.060117479,0.284386611,-2.026175312,-0.575729587,-1.192754031,0.963452662,-3.014599063,2.021628567,-1.417308636,3.98386102,0.799737464,4.204863379,-0.621887835,-3.320613226,-2.81209695,1.073104621,-5.002247376,3.786198278,-3.339585624,-3.610786187,-5.021254988,5.355233249,1.133084933,3.789901617,-7.779364965,4.205874119,-5.821032464,3.185881879,2.603597503,2.227429678,0.542399076,-5.036320539,2.864807377,2.417692588,1.019280548,4.131721742,-3.893812705,2.28036899,5.945603228,-0.675006494,0.853648759,-1.395616641,-0.812830481,-2.627597298,0.911390538,2.196248713,-6.018696776,0.411229072,1.624507015,3.10688506,1.711256545,-4.253136761,-4.605060534,-0.320510989,2.275814657,-1.359367289,0.591534084,0.710475079,-3.566411969,-2.836024179,-1.215962637,-1.994315597,-1.025706667,-1.889490023,-1.86123813,1.629905258,-0.331863182,1.990184144,-0.263263164,-0.810597215,-2.059367522,1.312553097,-0.319396708,0.290341146,-0.422395663,0
93.23564759,-26.06859626,-5.876874788,9.640999643,-20.97655773,-28.88663455,6.997309824,4.226850235,4.064123367,6.540713112,-1.137351928,-26.57464248,29.26634717,-2.260846453,-8.896600189,0.672797673,-6.577829809,-2.999418137,1.597021617,2.741318108,9.49506446,10.08617297,-0.986421449,-5.273150633,-0.870325615,-3.45134201,3.176970677,2.141919417,-2.931801597,2.304190178,-14.03276423,11.8964208,-4.084259507,-2.634576279,7.403001439,2.59845852,-1.887913355,-1.8314186,5.440916206,-0.956526284,8.537506424,6.321074379,-7.121284671,-6.709103883,-11.1385826,10.15850242,8.738764105,-13.18528455,4.489396574,2.253956468,4.635347158,0.146515774,6.158652578,-4.131998589,-2.115303028,3.597040078,-4.53087496,-13.53506314,1.596106289,-4.406689796,0.181120713,3.614390615,-2.115322827,4.099836649,4.711705323,-0.063956486,-4.739356758,6.118103114,1.594516407,-2.786978158,1.077173533,1.372238169,-3.898085471,-9.76154664,-1.411146242,-2.25037299,-6.108064024,-5.470348744,2.252493807,-4.62061088,1.769655516,4.700051343,8.347375799,-3.562982883,5.161785305,-2.169816698,2.72707754,3.478860621,-0.692191047,1.331606974,2.935972918,1.618956504,0.030129945,6.91100287,-0.084017048,-2.437331999,6.53330803,-1.094063474,-0.860626883,-1.093721622,-0.088518938,0.59604827,-3.105433229,-3.313984094,1.502405251,5.599774954,0.74083127,1.662967083,0.835934661,-2.671561623,4.972166079,-0.02048,-1.10336428,-2.470586321,-2.044968939,-2.732525228,0.06581544,-0.615904799,0.187512536,-1.219864476,-1.269860182,1.090222906,0.778087198,0.263481179,-0.632418119,1.287524717,1.013735259,1.004002805,2.593924957,-0.204927999,2.953481454,0.92756402,-2.590151627,2.04655019,0.484986222,-0.151860204,-1.826004765,-0.194211895,-1.21598452,1.387275832,2.378117102,-1.879521336,-0.969716112,-2.619964509,-2.011322799,2.719428667,-0.22057238,0.678589577,-0.842232047,0.197187418,-0.175303456,1.138820859,0.015663426,0.596702233,0.745531242,1
91.56994545,-32.23873252,30.18394485,17.31739628,1.292529563,-3.396434933,28.5259302,1.560743664,-6.945789945,-2.69423511,-15.76466301,8.719128229,15.54724315,-3.089168665,5.322058036,10.07241979,0.218633025,-13.5549607,7.914231201,-1.057068844,-3.429621819,-8.002948825,-5.940410139,3.168609045,-19.62357224,0.667907127,-12.80408567,9.60916446,-0.681586699,-3.751518452,9.18451034,-1.482269702,-0.862642038,7.959953269,2.547095782,5.766809116,6.872970422,-6.621919423,9.202337953,1.803695239,7.428324613,6.549020019,-4.822951552,-1.422337851,4.773559016,-2.052164478,7.596545064,0.882774799,2.327708668,-11.03500151,13.56339082,0.101251241,-7.694208099,-1.656256278,-2.261966251,-2.899258691,-3.627699835,7.349745055,-0.615730634,-3.712126844,-5.250465701,7.022112109,0.610671638,1.76503816,-9.462783954,-0.909905734,3.612695804,-4.69787436,-1.145370854,-2.062542904,-7.450513564,-4.543958484,-0.350311972,-6.942811418,-5.92589045,-1.51279385,-9.736973534,1.356465192,-2.473831673,4.76232167,1.73133354,-0.580034177,0.326406144,1.362538098,-1.482241577,-1.02000992,0.293111578,0.879867889,-2.254403948,-1.880700149,0.000307968,0.943763589,1.1245552,-4.057456858,6.287805051,-5.707244426,-0.583831381,4.893185711,1.854886259,0.627510816,-1.161171272,-5.392806435,1.361389966,5.869764062,1.858006986,2.755858995,-2.407554932,-0.16560437,4.189172375,3.602687172,-1.994869165,5.462443637,-2.876951351,-1.706096431,-1.251908884,2.223289421,-2.772597167,-0.154326131,2.871062299,-1.458074304,-0.277469178,-2.372088477,0.691253994,1.644138722,-2.071144857,-2.596743749,0.555721469,0.18103986,-0.106741784,0.393980457,-2.121320191,3.868448263,-1.548186661,1.754183415,-3.005536122,-1.900442574,-1.468779752,-3.300776007,0.321993756,-0.768050285,-1.132902795,-0.109490767,-0.165756003,-2.21663614,-0.255696689,-1.481964111,-0.103778094,0.769446276,-1.842978718,0.433358098,0.136846631,0.415232545,-0.823767963,-0.046913298,-1.046769801,1
100.182823,-30.0250716,-12.24369278,11.40468475,-14.46314654,-6.827264499,15.19436,18.33500185,16.01861021,-4.840364001,-9.971828257,8.567000926,4.380210836,3.260263778,-5.130397945,-2.07603693,1.193795083,-14.66414266,-3.099461819,-12.43306876,-2.362848969,-3.150156755,-4.013546534,-0.688345589,-8.646946603,6.635279408,0.93581971,9.682466685,-3.088013128,-11.69120964,-10.8504224,5.476320523,-5.855918576,-1.139834759,3.452041764,-1.506460709,-3.385582129,-3.064549958,2.474964605,0.261047569,-0.08561405,-4.915632957,-0.141284227,-5.211659277,-2.958861463,-14.96449071,2.797973275,8.019391357,-2.437965459,-9.232349659,6.256907104,6.248651934,4.281645945,0.278710331,-3.738162443,6.330607135,0.692640182,1.972078086,5.98965496,-4.901816157,0.446982162,5.200708033,3.565531931,10.59763459,9.073520187,-10.09175313,0.267345894,2.919663244,0.019737081,-3.643249462,2.656691242,0.199694923,0.746606577,-8.756277888,0.96300036,-2.145051781,-5.135241122,-8.936037646,4.755097823,-1.824189517,-3.499081452,3.135246188,6.323068263,-4.64220266,-0.32728575,-1.701924402,0.116271691,-0.618111166,2.489133102,6.643999032,1.06300441,-5.334403255,-0.164028476,0.893627211,-3.014419121,1.125544022,3.469691089,-4.646345081,-3.502685208,-0.105604117,0.73588416,-0.966784063,1.678122421,1.294832336,0.469820142,-1.247039083,0.42482175,1.451888589,-5.606959557,0.662043455,-1.789280134,-0.667555224,2.348245022,-0.497120931,-1.268143611,3.730261019,0.685856652,-6.579443307,-0.642933803,0.56235875,-0.777486383,0.301505392,-0.254471045,0.413133649,-0.599684126,0.928476021,1.351129691,1.142413178,-1.188077029,-1.349535294,-2.999927514,0.541197071,-0.243062359,-2.603234664,0.734762255,0.357181525,-0.572227045,0.66232057,-0.496391441,-1.113144076,0.848131485,-0.51255177,0.74037215,-0.951197391,0.106754463,1.792771614,0.087060577,0.621069125,-1.797855906,0.02412631,-0.792410052,-0.468009758,-0.769359578,-0.044853866,0.062081495,1
103.0432192,-29.24335571,-12.87171343,8.053520498,-8.22360465,1.156566938,4.858551474,8.22173717,18.58742517,-4.935235707,-6.661233567,14.77547856,2.199700895,-3.794015454,-0.797708226,-2.216376826,-8.857495115,6.871611451,-2.089856552,-15.50790171,1.411840827,-0.980729024,-10.18854756,-11.42992301,-0.467922308,-1.429944133,-4.422202636,-2.828273738,-9.727229467,4.530107572,7.281059839,0.158880894,-1.743094499,-0.806247867,15.39835114,-5.460917603,1.114024513,-1.69970715,1.839633585,-7.693827578,7.640005792,2.880383564,-3.943831304,-10.45815115,-10.95368404,11.83717023,7.45673819,-1.326637208,-0.049209299,-8.439699251,-5.61508085,6.661156884,5.409743312,4.274995201,-9.095470123,1.911779202,-0.028829733,-4.668454497,7.870196774,0.180515054,6.14431564,-0.283171873,-1.932867358,-4.916552262,-2.009118869,1.404613541,4.824338443,-4.834434097,-3.25197786,4.601001789,0.406506912,-2.150719259,0.61634817,-1.384034595,-1.665825727,-1.513611139,2.352713303,1.188639617,-0.301414899,2.069487458,3.466021584,1.796189671,-5.854940319,-0.434352555,-0.206925925,0.867938848,4.8753634,-2.678522915,3.129026829,-6.592251124,1.740988598,2.248426089,-2.024364475,0.848444322,-4.209718933,4.078679333,-0.128945178,-3.177767445,-1.042840204,0.981696288,0.347378211,1.185326386,5.272991933,-4.06565312,1.696601996,2.455538287,-0.889842829,1.181088575,3.670474017,-2.618462784,5.361875555,2.054746373,0.109084616,-2.641564859,-0.862487264,-0.967340258,-2.743295136,2.582521003,0.380980374,2.310138579,-1.416013497,-1.917199124,1.320661144,2.285463158,2.00548488,1.084075555,2.0172099,-0.196629737,-1.689745542,-0.706412591,0.855070191,4.321392132,1.174150967,0.703485889,-0.811344298,-2.236599621,-1.882509365,-1.344305432,0.113274356,2.276245299,1.621373195,-3.751365292,-0.341874645,-2.163365874,-0.380141654,0.832834859,-0.419470639,0.924797165,-1.009352864,0.211652079,0.713164741,1.084387646,0.338223149,0.596861795,-0.247354608,1
97.59652075,-26.30286204,-14.18051889,15.84839043,-0.633450015,9.662986803,8.017412882,-6.232822613,-5.126362752,-5.005357267,-1.346137954,-10.16314595,23.35969574,12.43391291,-10.73525241,-7.384185131,-13.12606348,-0.270925738,-13.40055774,-16.09078047,6.678730077,6.644337706,12.47924708,-12.21400288,0.239821781,-3.562282324,5.502242855,-12.29362521,-2.338935011,-1.290741272,4.692888517,-1.774576268,-3.159184497,-2.262391733,3.214355442,4.399254821,2.173473099,-5.57721633,-6.308002077,-6.662572628,1.2111803,2.638334506,-2.535320805,10.00945276,-2.673689434,1.749820042,4.923073931,-9.520520764,6.465953651,6.498580263,-9.655492777,0.861790317,0.971054159,6.624389733,-6.811605086,7.226809925,0.146277918,-5.309458741,-5.648369184,9.657929752,-3.338518772,8.541159866,4.295782033,-0.450562368,-0.898099401,-14.37250861,-1.439937186,-1.562816429,-4.306630212,-0.633760711,-2.360928431,7.21310492,6.570382005,-3.944373774,7.076108126,-3.467023598,3.916582885,0.870501476,3.027686412,2.894711411,0.734100221,3.474597414,3.806796326,4.486210778,-4.484900619,-0.847885411,4.327969636,0.427529788,3.657316867,-3.873694573,1.920978327,3.459492705,-2.355423975,4.126095443,1.430731445,-4.256659978,6.513459055,-1.539842873,1.442205246,0.076950527,3.680763191,-1.968462712,6.495765973,-6.083404965,1.963609109,1.623305544,3.697718482,-1.186416452,2.065647127,-4.038409312,6.910945753,0.264579725,-0.74488602,-0.894421501,2.119206238,0.929915331,-3.359946213,3.458168318,0.930364647,-1.173860803,-4.064371264,0.559910839,2.706091298,-1.072618886,-1.30852431,-2.445635505,-1.532833357,0.196183348,-4.001508891,3.712604629,1.827219389,-1.27768415,-2.577481344,-3.23289975,-3.581362443,-2.057167159,-0.472320017,-3.244691111,-1.800853358,1.299892896,3.289316094,-4.793040004,0.294971757,-1.061193052,-3.457531574,3.348021556,-1.961512593,-0.595577108,1.850009252,-0.950952982,-1.123646821,-1.081963948,0.269481635,-0.379247931,0.661028902,1
84.20192296,-30.20070944,9.762536606,32.48179458,-9.592379334,20.91927064,36.81680149,4.571774589,-18.54673763,15.16725049,-0.496418312,0.221343544,6.245862647,5.451633886,-3.30763603,-4.944301042,1.152244004,-2.909809454,5.167201167,-3.483583396,5.456364838,-13.75496919,-12.50975656,-7.274052392,-0.236495354,3.818212429,3.631744819,3.973510969,-4.812139274,11.24254581,-6.769015265,5.869570363,-5.202653009,-8.267415786,9.486734384,0.504618235,-2.379596083,-0.071413499,5.812138439,0.194874168,9.158228568,-12.01053932,1.531659928,-11.06370384,-5.775560364,10.80540671,5.644713993,-0.76752917,-13.674578,7.933818097,4.23748669,-8.284571143,3.388700879,10.18536171,-2.308472515,-0.922305639,1.011861241,-13.46802378,-1.438355646,5.623193095,9.875216592,1.274559914,-3.574974143,1.417119944,-3.150230827,-13.81648025,2.201465918,-1.279902931,7.666072692,-1.474457909,-3.788699487,-1.047411839,-1.044602794,-1.934499818,2.754402631,3.891291727,-8.318630022,3.884122149,3.705339525,3.539380248,-0.217341015,7.835088265,7.673168734,2.96401249,-2.919386428,1.746514031,7.126196621,4.659057443,-4.152155795,1.587678901,-0.155661773,0.860819491,-6.900582956,1.24174986,6.265377807,0.991841074,-1.54274557,1.64518704,4.613927528,-0.841889909,-0.325350349,-2.926324871,-5.796182581,0.918843775,3.184162239,-0.926674762,-0.905404691,-1.395746751,-1.483660512,0.120194556,-2.602615433,6.078404184,3.748649133,-0.501798012,-5.198033382,3.023680924,-0.004699048,-4.349748966,0.427978021,-2.444951421,1.727154592,-5.011354767,1.647760591,0.294358015,-4.614624758,-2.893309943,-1.620520163,0.512154406,-0.9936247,1.51383766,-1.197261789,2.18212596,0.640847442,3.297896068,-1.078149497,-0.089905435,-2.56773387,-1.089147778,0.704119089,-1.249504234,0.02043661,3.181516129,-1.331336763,1.445598484,-4.584176836,-2.183338128,-4.415044981,3.98298561,-2.347888879,0.025059724,-1.433235788,-1.337293611,-0.936273507,-0.312618712,0.617134058,1
82.53911373,-34.4894372,1.238903291,18.80981404,-4.917727328,52.1513139,19.35553819,-1.694566198,-4.200328386,-0.803412309,4.821645013,-16.92640909,5.034181575,4.920320033,-1.37198448,-4.209422059,-5.321557622,-10.63145579,2.456343382,1.059377853,8.058728804,7.740843859,0.758416787,-0.836998285,-11.15371772,5.424196082,-4.351034579,-12.93712942,-3.508783669,2.788793983,-12.62063343,2.15909844,-7.824538257,-21.2987202,-0.689420091,4.952092656,-2.935095759,4.530257312,-11.87254568,2.213284365,0.661757754,2.807889874,2.101345765,-3.643351889,-1.577360553,-4.268007312,7.79087923,5.890052972,1.110001068,-1.018070847,19.35675644,-0.729638932,5.174787924,3.239309499,-1.808576235,-0.431422636,-1.518194828,-9.745559868,5.868811829,-12.85574624,4.625474646,-10.43702246,-2.501090828,1.114231707,-8.846966105,-3.46958266,4.279459172,6.595672313,-2.122928514,4.221267532,-9.354632016,2.15255529,-0.980032508,0.27512637,2.549040374,3.154553882,-3.054480242,-3.198412307,-5.827894371,0.892566694,-0.831505525,0.481159187,0.838799995,0.95748166,-3.418958054,-2.051426913,-14.08929636,-3.175532485,7.020469321,0.909714125,6.265093835,-1.98306011,-4.625355995,2.163964875,-3.110214394,-2.026080011,-1.114728134,-0.178701202,0.757139301,2.279914218,-2.109569389,-1.597866778,1.468673817,-0.614669739,-2.064765244,0.840099347,7.084718261,-2.112655309,3.238864433,3.349647198,0.687787434,0.18974116,-1.076550761,0.053754546,-0.128228249,3.994526104,-1.480344357,-1.884524663,-0.528577,1.674508955,1.343605654,-1.299152159,2.316854874,-4.102116309,-2.853791326,-0.305514813,-2.854643842,-3.385203295,-0.965201612,0.403795588,2.569405993,-1.244862374,-0.399464429,1.499470183,2.89228711,-0.714650131,-0.233991732,1.489618336,-1.549053484,-0.038606796,-0.563299194,1.49966101,-0.090470383,2.423991167,-2.455268534,-5.445065232,-2.882800355,5.030864332,2.115148003,2.677747516,-1.080572528,1.407713318,-1.278627372,-0.275067649,-0.54103635,1
