ID,OFLX
109,0.9919804623729223
110,0.9924353384491947
111,0.9839215614245601
112,0.9924356096525628
113,0.9924357945284236
114,0.9520210894498733
115,0.21477448810064054
116,0.763539239166378
117,0.1636280274136866
118,0.99168083575699
119,0.989127937677163
120,0.9910479319809921
121,0.11570470686472033
122,0.9914192231987999
123,0.9903817023560374
124,0.8987791507752138
125,0.7371802333537818
126,0.9915514312375109
127,0.9814855223461283
128,0.99168083575699
129,0.9577215861209091
130,0.8898302491798108
131,0.9915514312375109
132,0.7371802333537818
133,0.7916328825661753
134,0.9577215861209091
135,0.9915514312375109
136,0.9915514312375109
137,0.9924353041144387
138,0.9717226304743265
139,0.9839215614245601
140,0.989936122927226
141,0.991316061031265
142,0.9698214455689542
143,0.9915514312375109
144,0.9917128687809179
145,0.992027736384729
146,0.9920401235896275
147,0.9924350421443436
148,0.9913762558591906
149,0.9922026598085133
150,0.9916174773190186
151,0.9918742582226672
152,0.9922806362782738
153,0.9924356780300826
154,0.9922026598085133
155,0.9924356780300826
156,0.992435407603999
157,0.9922024096399965
158,0.9917524786465959
159,0.991834787451633
160,0.9924356093991518
161,0.9914833017514079
162,0.991627876554642
163,0.9923099781401731
164,0.99187414819242
165,0.9913503627863
166,0.19764236505580213
167,0.991546390819952
168,0.991993677451996
169,0.9915720946835537
170,0.991627876554642
171,0.9917335285599268
172,0.9922028026910709
173,0.9913990165826706
174,0.9924356096525628
175,0.7628449851849678
176,0.9915514312375109
177,0.9815440454927157
178,0.3947601151681572
179,0.9839215614245601
180,0.9910003818789683
181,0.7371802333537818
182,0.9839215614245601
183,0.9922025815594644
184,0.9922025191127726
185,0.991627876554642
186,0.9920401235896275
187,0.9483820178372948
188,0.9924353768163994
189,0.9923268993745131
190,0.9913503627863
191,0.9920401235896275
192,0.992202806539023
193,0.9920248411030707
194,0.9920248411030707
195,0.9923184884752062
196,0.9908368877567431
197,0.9845041628797561
198,0.9891405773268318
200,0.9689131339938104
202,0.991809120808464
204,0.9891405773268318
206,0.9922028218708541
208,0.9904256052417091
212,0.9921945011053356
213,0.9922027551689474
215,0.9916918507236736
216,0.991176577932971
217,0.9855643065409665
218,0.9924352646373906
219,0.9922723118825076
220,0.9924356525303752
221,0.9834508053151106
222,0.9920326225695131
224,0.9924356939496238
227,0.9885790073881419
228,0.9922141041030871
231,0.990870013934247
232,0.99243520345628
234,0.9894821755124997
235,0.9894963361076935
236,0.9924357945080379
238,0.9924352646373906
239,0.9863449899656241
240,0.9858210079022617
242,0.9922137141886619
243,0.9924356267926879
244,0.9923143657377336
245,0.9922137141886619
247,0.992213754783211
251,0.991024449517621
256,0.9655766662283574
257,0.9860651735194159
258,0.9917127422906123
259,0.9895083166157236
262,0.9924357110037746
263,0.9922028253821027
264,0.9922140725557304
266,0.9853620358327853
267,0.9924357945284236
270,0.7214792058452324
271,0.9892600233777461
272,0.992213754783211
278,0.9915601196727906
279,0.9924727016071692
280,0.9840527583743788
281,0.9922028218708541
287,0.9924357498353138
289,0.9858215558352015
290,0.9924357354513796
296,0.9895114974905317
302,0.9922139542743493
307,0.9923086993211754
316,0.9906974621592578
319,0.9923181584111278
320,0.9922368929443249
325,0.9924354620086595
333,0.9858214574143098
345,0.9922141358445171
352,0.9730398452348586
356,0.9922133923814601
363,0.9922028244937227
372,0.9912731797120128
380,0.9922141345793882
381,0.9904936504203898
388,0.9924357006342588
392,0.9922870078071738
398,0.9924357739311191
413,0.9922141418361572
422,0.9922141418361572
431,0.9924357673073091
455,0.9924356911149199
467,0.9924726916048124
483,0.9855643065409665
485,0.9922140650699958
488,0.9924352438312759
498,0.9924357667854027
503,0.9924355764442249
509,0.9892884250231755
510,0.99220276899694
524,0.9924356911149199
541,0.9922028244937227
543,0.9924354299808379
549,0.9924727238558816
554,0.7214792058452324
559,0.9924356415255428
565,0.9924356951543697
567,0.9890779969183995
576,0.990988455106988
579,0.9924354964097434
588,0.9909880142475559
598,0.9778967871264801
599,0.9924357814221081
601,0.9924357006342588
603,0.9922138913764278
628,0.9858219911730002
631,0.9907502962883334
632,0.9888339772688559
633,0.989018727412378
634,0.9922140380882093
635,0.9890015351085988
636,0.9924356436718595
637,0.9905393969056958
638,0.9924357769524282
639,0.966581994605105
640,0.9909733645196004
641,0.9757221539120391
642,0.9918202356483654
643,0.9917791629943147
644,0.9902559482723745
645,0.9924356096525628
646,0.992323898292431
647,0.9922855169597273
648,0.9915761718276851
649,0.9924354045529472
650,0.9918175823080086
651,0.975445499801521
652,0.9919042434612992
653,0.9919917542246933
654,0.9922393739698748
655,0.9869811252008751
656,0.9924357739311191
657,0.992323898292431
658,0.9918175823080086
659,0.9609147007025984
660,0.9924350218664048
661,0.992435676507289
662,0.9924356096525628
663,0.9920490922830266
664,0.9919560020145523
665,0.9908304610318127
666,0.9788557611855162
667,0.9922870078071738
668,0.9918752277990676
669,0.9920942161666899
670,0.9918859971843639
671,0.9344335219176249
672,0.990795238994615
673,0.9856917629967311
674,0.031719146765156137
675,0.9876065090462862
676,0.9812120314698954
677,0.9924357928434174
678,0.9894445154663231
679,0.9924357945284236
680,0.9924356927429194
681,0.9922604256825768
682,0.9911995398370046
683,0.9922140407399834
684,0.9889160637310578
685,0.987390636096088
686,0.9919428797881933
687,0.9909884040806992
688,0.9909884040806992
689,0.9889160637310578
692,0.22720190063595466
693,0.9922141041030871
694,0.019178895746814313
695,0.9924357945284236
696,0.9920414470485628
697,0.9841986642734339
698,0.9565589363305671
699,0.9899252137578627
700,0.9838985614523162
701,0.9922140067372659
702,0.9821303129710109
703,0.9924357973422173
704,0.9914299060743182
705,0.9924356096525628
706,0.9924356096525628
707,0.9857084414609362
708,0.9924350241360747
709,0.5436710115218456
710,0.6123863528566822
711,0.9921886664366827
712,0.9735882791295297
713,0.9924356096525628
714,0.9918256008412173
715,0.9924356096525628
716,0.9924356096525628
717,0.8507432912255598
718,0.9924356096525628
719,0.9924353459581887
720,0.9864611947106499
721,0.9851162091915533
722,0.9907526974923778
723,0.3833885260105679
724,0.99168083575699
725,0.7438174467238989
726,0.8024283160098704
727,0.9924356096525628
728,0.04235087373629991
729,0.9916633030969105
730,0.9916633030969105
731,0.9922730711943978
732,0.9901400476359837
733,0.9921052670292878
734,0.653984900679397
735,0.9776108590557366
736,0.9924356096525628
737,0.9675790206208084
738,0.974926386486425
739,0.9488494426645685
740,0.9924356096525628
741,0.9883414322701818
742,0.9921099552481805
743,0.9924356096525628
744,0.992435794243019
745,0.9924357945284236
746,0.9894445154663231
747,0.9854948354029764
748,0.9924357945284236
749,0.9922139984554184
750,0.9884028966764881
751,0.9924357964376774
752,0.8614268525038526
753,0.9922139973615348
754,0.9851962451432873
755,0.290455965668352
756,0.9922453770600393
757,0.713217879456289
758,0.9920429343845669
759,0.9909885198765376
760,0.9917268046686569
761,0.9886049383072104
762,0.992276315013852
763,0.9858212245187482
764,0.9586552467290725
765,0.9807780361587739
766,0.9922141347520076
767,0.9859712278337343
768,0.968294667457137
769,0.9924356096525628
770,0.9878067471089143
771,0.9924356096525628
772,0.9924357945284236
773,0.9909880062521302
774,0.9909733645196004
775,0.9886530348468312
776,0.9821303129710109
777,0.9821303129710109
778,0.15681544807259004
779,0.9898626837887464
780,0.9884120069988132
781,0.9924357865362753
782,0.9922133025250954
783,0.9924356096525628
784,0.9924356096525628
785,0.9924357498072087
786,0.9924357739311191
787,0.9924357945284236
788,0.9924356096525628
789,0.9924356096525628
790,0.9924723362829385
791,0.9924357945284236
792,0.9924356096525628
805,0.9921650061362521
809,0.8967556502444919
816,0.99169074910772
826,0.9915728561518291
841,0.9924724920431254
847,0.9860887405020216
893,0.9922362218101717
951,0.9924355046599508
952,0.9907503937240852
953,0.9924357674130667
954,0.9924354316177775
955,0.9924727238519808
956,0.9917516590329601
957,0.9924357884820686
958,0.9924356222855025
959,0.9924357128585549
960,0.9924357819658483
961,0.9924357327449546
962,0.9924357090924052
963,0.9924357916000672
964,0.9924355897168513
965,0.9903542100902082
966,0.9924356783675633
967,0.9924354533117223
968,0.9919808739167338
969,0.9922139679104268
970,0.9924354533117223
971,0.9924356911149199
972,0.9924355469351298
973,0.9924356911149199
974,0.992202831240525
975,0.9924357618901922
976,0.9924356096525628
977,0.992435663333611
978,0.9921188834256243
979,0.9922972702295471
980,0.9916557590583351
981,0.9921187056753034
982,0.9924357811111051
983,0.9924727174324629
984,0.9921187056753034
985,0.9924353244584639
986,0.9922028323367342
987,0.9921188834256243
988,0.989189937044058
989,0.9906687044479949
990,0.9923054217067174
991,0.9922942898336455
992,0.9924357811111051
